id,was_married,children,salary,sex,age,profession,home_cost,drive_info,happyness
3103,1,0.0,2040.69,0,17.0,Healthcare,10126768.330882022,1.0,0.39367611307268724
3104,1,3.0,998.83,0,20.0,Homemaker,9984934.87301089,,0.37452096785456257
3105,0,1.0,185852.86,0,10.0,Lawyer,10213628.720000638,,0.3864687389929483
3106,1,0.0,1990.57,0,17.0,Healthcare,10087837.841571448,1.0,0.5532485437906594
3107,1,3.0,1000.3,0,21.0,Homemaker,10165200.70289036,,0.5004573132719635
3108,0,1.0,186969.51,0,10.0,Lawyer,10259265.677291129,1.0,0.27093786339636683
3109,1,1.0,12918.25,1,9.0,Marketing,10229969.960852427,,0.5496756660063955
3110,1,0.0,2003.46,0,17.0,Healthcare,10001911.730456738,1.0,0.42864646959566605
3111,1,0.0,36023.75,1,3.0,Executive,10104271.768739495,1.0,0.13086140415016026
3112,1,6.0,213866.04,1,14.0,Entertainment,10474766.43628685,1.0,0.4070367021396853
3113,0,1.0,185629.41,0,10.0,Lawyer,10239127.937861668,0.0,0.34615670497536954
3114,1,0.0,36526.77,1,3.0,Executive,10060135.880879955,,0.4251966005532388
3115,1,0.0,2022.46,0,17.0,Healthcare,9976070.281054394,,0.3575763840739826
3116,1,4.0,45254.75,1,82.0,Engineer,10097108.575108664,0.0,0.5403608638849623
3117,1,0.0,2051.8,0,17.0,Healthcare,9924390.856006837,,0.529465681912968
3118,1,4.0,44997.74,1,81.0,Engineer,10228698.9866628,1.0,0.740188833063496
3119,1,9.0,132408.91,1,99.0,Artist,10316146.585303051,,0.6345450842956312
3120,0,1.0,183917.14,0,11.0,Lawyer,10242433.954269689,,0.3896988820288709
3121,1,0.0,35470.67,1,3.0,Executive,10190531.141316576,0.0,0.2497163967384532
3122,1,6.0,214466.38,1,14.0,Entertainment,10448220.7013728,0.0,0.4281843221292768
3123,0,1.0,186293.6,0,10.0,Lawyer,10101131.38083568,1.0,0.4102377945898308
3124,1,4.0,46221.66,1,82.0,Engineer,10167664.064378152,1.0,0.5591541562313309
3125,1,6.0,215104.12,1,14.0,Entertainment,10323775.553775942,,0.5305672360184622
3126,1,9.0,132935.54,1,100.0,Artist,10113009.94516658,,0.7564264326190221
3127,1,2.0,200986.28,1,32.0,Doctor,10238974.653194552,,0.6777302072526661
3128,1,2.0,200814.38,1,32.0,Doctor,10252053.114110235,1.0,0.5763364068875915
3129,1,4.0,44969.79,1,82.0,Engineer,10055650.74935594,1.0,0.731754103507503
3130,1,0.0,2046.91,0,17.0,Healthcare,10145240.563010238,0.0,0.1473910735556692
3131,1,3.0,1001.05,0,21.0,Homemaker,10190641.515464328,1.0,0.37627902971882876
3132,1,0.0,1988.97,0,17.0,Healthcare,10080146.252481,,0.2685062313491444
3133,1,9.0,131577.57,1,99.0,Artist,10186619.251192804,0.0,0.6746867537534785
3134,0,1.0,185782.14,0,10.0,Lawyer,10213379.83399476,,0.45351334876722255
3135,0,1.0,185357.73,0,10.0,Lawyer,10161364.726673383,,0.2687053984186377
3136,0,1.0,185742.62,0,10.0,Lawyer,10466938.154889297,,0.30361926650334903
3137,1,4.0,44995.32,1,81.0,Engineer,10012416.02682386,1.0,0.8083471933038499
3138,1,4.0,44930.62,1,81.0,Engineer,10264656.544566454,1.0,0.46511388879430243
3139,1,1.0,12780.85,1,9.0,Marketing,10123340.939634958,1.0,0.2087638395281762
3140,0,1.0,185422.8,0,10.0,Lawyer,10263785.925100151,0.0,0.26076678728852587
3141,1,0.0,36363.05,1,3.0,Executive,10038439.16150744,1.0,0.6024646839455572
3142,1,9.0,131400.14,1,99.0,Artist,10217292.252190394,1.0,0.6142161037637498
3143,1,0.0,36214.25,1,3.0,Executive,10215565.19066693,,0.31125366195013265
3144,1,0.0,2021.12,0,17.0,Healthcare,10074320.46228457,1.0,0.2334978310201959
3145,1,6.0,215159.87,1,14.0,Entertainment,10303209.065331249,0.0,0.47672453680910537
3146,1,6.0,214390.86,1,14.0,Entertainment,10209418.1564605,,0.5747379941642501
3147,1,1.0,12435.97,1,9.0,Marketing,10018454.176787095,0.0,0.40359964560610395
3148,1,6.0,213058.36,1,13.0,Entertainment,10191697.133527229,0.0,0.5952960438927172
3149,1,0.0,2026.1,0,17.0,Healthcare,10007796.839095486,0.0,0.30187969337238946
3150,1,1.0,12529.11,1,9.0,Marketing,9877351.453842904,0.0,0.6319437064852643
3151,1,6.0,214330.46,1,14.0,Entertainment,10285549.149518156,,0.5891802802170796
3152,1,4.0,45155.57,1,82.0,Engineer,10186126.410446515,1.0,0.6144464507446719
3153,1,9.0,132403.87,1,100.0,Artist,10250503.085363764,,0.8017143515305841
3154,1,1.0,12545.56,1,9.0,Marketing,10025789.172093747,1.0,0.37548856561633087
3155,1,0.0,2050.41,0,17.0,Healthcare,10113479.985908058,,0.3160954116593545
3156,1,6.0,212784.82,1,14.0,Entertainment,10159373.117100757,,0.5248855301834123
3157,1,3.0,999.2,0,21.0,Homemaker,10145680.968172085,1.0,0.4347803433541132
3158,0,1.0,185553.26,0,10.0,Lawyer,10281343.78453648,,0.5531485221651075
3159,1,4.0,45357.65,1,82.0,Engineer,10272942.929430164,1.0,0.6163424386518933
3160,1,1.0,12616.88,1,9.0,Marketing,10262020.488505011,1.0,0.485798898348115
3161,1,3.0,999.97,0,21.0,Homemaker,10154869.071210127,,0.4200794830267726
3162,1,1.0,12414.9,1,9.0,Marketing,10344832.485575104,0.0,0.577677924498065
3163,1,2.0,202446.21,1,32.0,Doctor,10089689.962214576,,0.474129842381683
3164,1,3.0,999.2,0,21.0,Homemaker,10179221.23769513,0.0,0.5902983450068325
3165,1,3.0,999.84,0,21.0,Homemaker,10118442.042094711,,0.43124232937021484
3166,1,3.0,1000.21,0,21.0,Homemaker,10030195.450688483,0.0,0.5019915637462548
3167,1,9.0,133216.24,1,99.0,Artist,10214222.151130116,,0.7644027581797693
3168,1,9.0,132674.52,1,100.0,Artist,10281576.131832223,,0.7966688330858653
3169,1,6.0,213247.29,1,13.0,Entertainment,10336872.389593096,1.0,0.4026031223875786
3170,0,1.0,185743.86,0,11.0,Lawyer,10191181.494405592,1.0,0.42639549026095797
3171,0,2.0,201709.81,1,32.0,Doctor,10194930.634530464,,0.29028366405153183
3172,1,4.0,45860.98,1,82.0,Engineer,10129422.969356043,1.0,0.6384138887919593
3173,1,6.0,214846.03,1,13.0,Entertainment,10336083.670176003,,0.6153443514790803
3174,1,9.0,131886.72,1,99.0,Artist,10272957.908305353,,0.6732121121914327
3175,1,4.0,46852.12,1,82.0,Engineer,10263162.95251682,1.0,0.5976150809151174
3176,1,4.0,46216.06,1,82.0,Engineer,10123779.822690114,1.0,0.505196616613067
3177,1,4.0,44759.31,1,82.0,Engineer,10197614.144200852,,0.8433527362436045
3178,1,3.0,999.09,0,20.0,Homemaker,10032853.446958154,1.0,0.09973974488209926
3179,1,4.0,45509.68,1,82.0,Engineer,9988369.95227426,,0.4245431245730559
3180,1,2.0,201439.65,1,32.0,Doctor,10194823.55797251,1.0,0.6254947258473378
3181,1,0.0,36659.74,1,3.0,Executive,10199315.206254894,1.0,0.4250565119109302
3182,1,0.0,2006.7,0,17.0,Healthcare,10073876.262380349,0.0,0.6003077957568919
3183,1,0.0,2036.05,0,17.0,Healthcare,10171644.075759718,1.0,0.5604340856720862
3184,1,1.0,12597.53,1,9.0,Marketing,10161488.592819069,1.0,0.40233245040852433
3185,1,9.0,132567.22,1,100.0,Artist,10256718.570427451,,0.726421986741294
3186,0,1.0,186257.07,0,10.0,Lawyer,10007175.287068369,1.0,0.45447895153017354
3187,1,3.0,999.54,0,21.0,Homemaker,10053839.241426114,,0.16337439892433664
3188,1,0.0,2040.88,0,17.0,Healthcare,10108178.247773685,1.0,0.5288513407871878
3189,1,0.0,37242.9,1,3.0,Executive,10018515.462830428,1.0,0.44427100520418245
3190,1,0.0,1974.03,0,17.0,Healthcare,10096895.321929868,0.0,0.41984099299862704
3191,1,9.0,132630.2,1,99.0,Artist,10044703.033263206,,0.5558116064950037
3192,1,9.0,132372.1,1,99.0,Artist,10199685.559696486,1.0,0.6156683212207315
3193,0,1.0,185114.99,0,10.0,Lawyer,10286822.413085785,1.0,0.36204824527389934
3194,1,4.0,45722.54,1,82.0,Engineer,10152606.82374083,1.0,0.6185011668295214
3195,1,0.0,2012.6,0,17.0,Healthcare,10139413.308356056,,0.47545185961427394
3196,0,2.0,201370.48,1,32.0,Doctor,10195617.280984292,,0.5700170245527241
3197,1,6.0,213022.04,1,13.0,Entertainment,10215770.670203144,,0.47133756811531125
3198,1,3.0,1000.5,0,21.0,Homemaker,9974754.334065262,1.0,0.5738399583689262
3199,1,0.0,37056.09,1,3.0,Executive,10180436.011380572,0.0,0.3110159448082843
3200,1,9.0,132670.08,1,100.0,Artist,10261841.195637124,0.0,0.5594071918182674
3201,1,6.0,213230.45,1,13.0,Entertainment,10288531.382105498,,0.5571782566540407
3202,1,1.0,12505.12,1,9.0,Marketing,10193803.65376698,,0.49736399539750836
3203,1,4.0,45174.07,1,82.0,Engineer,10132326.719649537,1.0,0.5474932292183219
3204,1,0.0,2050.42,0,17.0,Healthcare,10022401.887057507,,0.27077867035855707
3205,1,1.0,12618.1,1,9.0,Marketing,10125857.978580851,,0.3694627256606953
3206,1,1.0,12551.01,1,9.0,Marketing,10005518.495710803,1.0,0.3875128944200152
3207,1,9.0,132023.03,1,99.0,Artist,10249720.446950678,,0.7482900213913101
3208,0,1.0,187016.6,0,11.0,Lawyer,10346367.28222768,1.0,0.45139950364113174
3209,0,2.0,202186.55,1,32.0,Doctor,10148007.488536311,,0.3805856757607188
3210,1,3.0,1000.47,0,21.0,Homemaker,10004007.319576962,1.0,0.3700929231251672
3211,1,1.0,12534.85,1,9.0,Marketing,10095088.514768038,1.0,0.44011393259574055
3212,1,9.0,132074.37,1,99.0,Artist,10318256.89365418,1.0,0.4754262308672379
3213,0,1.0,186480.3,0,10.0,Lawyer,10215000.61584867,1.0,0.23403864957460957
3214,1,0.0,36079.18,1,3.0,Executive,10096749.758091347,,0.44780464646420476
3215,0,1.0,185902.91,0,11.0,Lawyer,10276931.006748758,,0.3064990568358252
3216,1,0.0,2089.55,0,17.0,Healthcare,10038833.899196597,,0.3426542615128895
3217,1,9.0,132081.51,1,100.0,Artist,10312827.88028362,1.0,0.5704078822546165
3218,0,2.0,200387.54,1,32.0,Doctor,10433088.029956596,,0.5561789134193295
3219,0,2.0,201908.79,1,32.0,Doctor,10303856.20782848,1.0,0.5637631804549902
3220,1,1.0,12548.91,1,9.0,Marketing,10037324.614314916,,0.5210422388007113
3221,0,1.0,186353.27,0,10.0,Lawyer,10273303.543712644,0.0,0.29234192907542605
3222,1,6.0,212700.6,1,13.0,Entertainment,10292631.50049848,1.0,0.48888914585188886
3223,1,0.0,36115.53,1,3.0,Executive,10155883.851163052,1.0,0.29994401956356037
3224,1,4.0,44761.84,1,81.0,Engineer,10215331.650151012,,0.6755924708957516
3225,1,0.0,35701.85,1,3.0,Executive,10124092.9294656,,0.3934023651006881
3226,1,9.0,132792.94,1,99.0,Artist,10065724.802496554,,0.4655456627870971
3227,0,1.0,186093.34,0,10.0,Lawyer,10183953.73562374,,0.4744010647220161
3228,0,1.0,187199.87,0,11.0,Lawyer,10437403.728801724,,0.18413611629966414
3229,1,6.0,213892.52,1,14.0,Entertainment,10329895.294109227,,0.44465482241298454
3230,0,1.0,187159.58,0,10.0,Lawyer,10316105.981628573,,0.37122703154978987
3231,1,6.0,215442.24,1,13.0,Entertainment,10281656.91567971,1.0,0.5631358404062924
3232,1,0.0,36484.3,1,3.0,Executive,10146593.881577175,,0.42547189743164415
3233,0,1.0,186088.47,0,10.0,Lawyer,10343552.72472791,1.0,0.3407442030416481
3234,1,3.0,1000.2,0,21.0,Homemaker,10152829.907302065,1.0,0.38519682353334794
3235,1,1.0,12866.45,1,9.0,Marketing,10033246.71875742,1.0,0.4334252792151578
3236,1,3.0,999.66,0,21.0,Homemaker,10016710.258109158,1.0,0.30194337076202044
3237,1,0.0,35919.02,1,3.0,Executive,10119581.74248718,1.0,0.3838520364087967
3238,1,0.0,36350.66,1,3.0,Executive,10248896.524249006,1.0,0.4460068388149347
3239,1,3.0,1000.02,0,21.0,Homemaker,10074769.40283888,1.0,0.505110344114891
3240,0,1.0,185200.16,0,10.0,Lawyer,10220028.381405132,0.0,0.41433426731176304
3241,1,0.0,2046.18,0,17.0,Healthcare,10070627.926268836,1.0,0.5396094057284173
3242,1,6.0,211723.32,1,13.0,Entertainment,10223856.711246816,0.0,0.5345710019003745
3243,1,4.0,46061.66,1,82.0,Engineer,10122714.311256532,0.0,0.4557366164031108
3244,1,2.0,201135.4,1,32.0,Doctor,10405521.466769043,,0.44911949420014574
3245,0,2.0,202443.5,1,32.0,Doctor,10404155.0595088,1.0,0.4930256719917253
3246,0,1.0,185087.2,0,10.0,Lawyer,10332501.950595912,1.0,0.4218864903004771
3247,1,0.0,35935.64,1,3.0,Executive,10118037.998580853,,0.4367887393473371
3248,1,2.0,200856.07,1,32.0,Doctor,10234339.969503457,,0.30964108863735756
3249,1,1.0,12826.86,1,9.0,Marketing,10118757.712572794,,0.24549901830474774
3250,1,0.0,35212.96,1,3.0,Executive,10028299.773595065,,0.4153322785280987
3251,1,6.0,214171.63,1,13.0,Entertainment,10481657.157593563,,0.46485223476563164
3252,0,1.0,183771.14,0,10.0,Lawyer,10239048.95610254,0.0,0.4393138346839217
3253,0,1.0,186557.7,0,11.0,Lawyer,10297043.930651326,0.0,0.43133533023640297
3254,1,9.0,132959.41,1,100.0,Artist,10110042.064633297,1.0,0.5929844363601144
3255,0,1.0,186389.08,0,10.0,Lawyer,10192480.176298425,1.0,0.35201063863498866
3256,0,1.0,185083.16,0,10.0,Lawyer,10300231.767590944,,0.3599918643103773
3257,0,2.0,201251.51,1,32.0,Doctor,10332944.207210558,,0.5812685459691455
3258,1,4.0,43686.65,1,82.0,Engineer,10108078.045907876,,0.584263125828098
3259,1,2.0,200664.03,1,32.0,Doctor,10283284.324355626,1.0,0.2739954275254354
3260,0,1.0,184658.49,0,10.0,Lawyer,10178807.824837998,,0.42734006878015024
3261,1,2.0,200600.81,1,32.0,Doctor,10310341.28513522,1.0,0.5642740585065471
3262,0,1.0,186113.51,0,11.0,Lawyer,10179667.642717415,1.0,0.3015530560283632
3263,1,0.0,37173.25,1,3.0,Executive,10066876.836895434,,0.3660411605139457
3264,1,0.0,35939.75,1,3.0,Executive,10074238.109226672,,0.3431264542399575
3265,1,3.0,1000.58,0,21.0,Homemaker,9945651.267178724,,0.3100898980399859
3266,1,1.0,12637.72,1,9.0,Marketing,10176875.447856463,,0.4055097285144216
3267,1,4.0,45045.28,1,82.0,Engineer,10049252.364145624,1.0,0.6456940582414508
3268,1,0.0,35545.66,1,3.0,Executive,10094679.676894082,,0.3890913176584485
3269,1,4.0,45874.71,1,82.0,Engineer,10107886.340861823,1.0,0.683920902426685
3270,1,4.0,44856.99,1,81.0,Engineer,10092861.866397437,,0.7069185760138956
3271,1,4.0,44974.38,1,82.0,Engineer,10071541.936081853,1.0,0.5776524185870888
3272,1,9.0,131708.14,1,99.0,Artist,10195920.943968156,1.0,0.6682364093011315
3273,1,0.0,34947.23,1,3.0,Executive,10037699.544106204,,0.612494033567042
3274,0,1.0,185502.59,0,10.0,Lawyer,10085091.667169496,,0.24541332974776006
3275,1,0.0,35440.61,1,3.0,Executive,10134584.180609446,0.0,0.4859445265423419
3276,0,1.0,185553.2,0,10.0,Lawyer,10253421.285125963,,0.34740200487743106
3277,1,4.0,45069.25,1,82.0,Engineer,10138427.289338326,,0.5603273796874956
3278,1,6.0,212812.1,1,14.0,Entertainment,10232125.125064682,,0.6072945395199437
3279,1,4.0,45768.86,0,82.0,Engineer,10252162.038621187,,0.6536718160473598
3280,1,6.0,215094.64,1,14.0,Entertainment,10322807.10813964,0.0,0.5707930960279806
3281,1,3.0,1000.44,0,21.0,Homemaker,10120650.472894968,1.0,0.4312243868650767
3282,1,6.0,213288.58,1,14.0,Entertainment,10324826.837090086,,0.39544057899439455
3283,1,0.0,2041.28,0,17.0,Healthcare,9981027.102197606,,0.5085774374462848
3284,0,1.0,185515.95,0,10.0,Lawyer,10394046.319672083,,0.39048143587174644
3285,1,4.0,45538.7,1,82.0,Engineer,10087914.557280667,,0.6590970862136869
3286,1,2.0,201809.83,1,33.0,Doctor,10335139.624230769,1.0,0.7122117395049727
3287,1,0.0,34879.41,1,3.0,Executive,10132986.350886676,,0.5784600695573195
3288,0,2.0,202356.39,1,32.0,Doctor,10329425.291427815,1.0,0.6639925217609184
3289,1,3.0,999.43,0,21.0,Homemaker,10174840.22848414,,0.36201546017907504
3290,1,0.0,2071.5,0,17.0,Healthcare,10185353.607701788,1.0,0.3891934327867074
3291,1,6.0,215372.44,1,13.0,Entertainment,10386047.747854777,1.0,0.6766286259413876
3292,1,0.0,35621.79,1,3.0,Executive,10186868.166496389,,0.5360645888007293
3293,0,2.0,201415.09,1,32.0,Doctor,10074237.521029131,,0.4755980313133593
3294,0,1.0,186416.54,0,10.0,Lawyer,10151166.176681826,1.0,0.3343641959821851
3295,0,1.0,186037.07,0,11.0,Lawyer,10130553.761870034,0.0,0.5808622024179205
3296,1,0.0,1970.77,0,17.0,Healthcare,9865892.561087158,1.0,0.4110560648987802
3297,1,1.0,12447.59,1,9.0,Marketing,10070554.690942625,1.0,0.38983122759809746
3298,1,3.0,1000.06,0,21.0,Homemaker,10012501.800884258,,0.2564932164402189
3299,1,3.0,999.76,0,21.0,Homemaker,10080692.566317204,1.0,0.52407672965411
3300,1,0.0,2019.32,0,17.0,Healthcare,10047185.569384135,0.0,0.27371900594900345
3301,1,6.0,213524.26,1,14.0,Entertainment,10310411.008766592,0.0,0.39551786996696403
3302,0,2.0,201719.19,1,32.0,Doctor,10281261.857966838,1.0,0.564485315694045
3303,1,9.0,132270.28,1,99.0,Artist,10240944.317367654,1.0,0.6984723872424314
3304,1,2.0,201345.64,1,32.0,Doctor,10350410.863503031,0.0,0.7204393753886937
3305,1,0.0,35429.55,1,3.0,Executive,10116661.946721748,1.0,0.34198186823877985
3306,1,1.0,12985.93,1,9.0,Marketing,9980324.512093805,0.0,0.35275480939295356
3307,1,0.0,35467.73,1,3.0,Executive,19794878.47747652,1.0,0.4768121098557857
3308,1,1.0,12635.35,1,9.0,Marketing,10101590.825021524,0.0,0.47528735773371916
3309,1,6.0,215590.37,1,14.0,Entertainment,10466452.674137397,,0.47246820816909496
3310,1,2.0,201589.58,1,32.0,Doctor,10372390.867243208,1.0,0.3450922486792234
3311,0,2.0,201741.37,1,32.0,Doctor,10282832.965561016,,0.41402436412874605
3312,1,0.0,35693.43,1,3.0,Executive,10168644.836153695,,0.476831447963773
3313,1,9.0,132252.87,1,100.0,Artist,10306131.025560137,,0.3804719622431092
3314,1,1.0,13012.74,1,9.0,Marketing,10061491.898478951,,0.3390039163855784
3315,1,3.0,1000.59,0,21.0,Homemaker,10155156.187939197,1.0,0.5627631420241117
3316,0,1.0,185778.08,0,11.0,Lawyer,10377319.633345297,1.0,0.28197329190075754
3317,1,0.0,2037.05,0,17.0,Healthcare,10248189.87451098,,0.2936979868170594
3318,0,1.0,186061.74,0,11.0,Lawyer,10290612.289660713,,0.37024086991435956
3319,1,1.0,12342.4,1,9.0,Marketing,10137391.410105083,,0.4118829109162193
3320,0,1.0,186894.23,0,11.0,Lawyer,10220814.669879438,,0.34310999286326993
3321,1,4.0,44982.89,1,81.0,Engineer,9939560.036272855,,0.5623819760782656
3322,1,0.0,37557.45,1,3.0,Executive,10075654.2948058,,0.44794911965764306
3323,1,4.0,45593.32,1,82.0,Engineer,10065085.353438651,1.0,0.7135391970667146
3324,1,9.0,131444.69,1,99.0,Artist,10283162.12065016,1.0,0.5825335217904789
3325,1,9.0,132568.32,1,99.0,Artist,10231480.237191737,1.0,0.5334935421669051
3326,1,9.0,131661.24,1,100.0,Artist,10311594.320517752,,0.617803732291695
3327,1,3.0,1000.49,0,21.0,Homemaker,10024641.505303076,1.0,0.3798237615448242
3328,0,1.0,185466.1,0,10.0,Lawyer,10400420.28540936,,0.545507730831522
3329,1,1.0,12332.49,1,9.0,Marketing,10030918.351329684,,0.3605841107207254
3330,1,0.0,36039.47,1,3.0,Executive,10015256.755890172,1.0,0.29535575178029405
3331,1,0.0,35653.07,1,3.0,Executive,10053214.010599166,1.0,0.45835634008723625
3332,1,0.0,36038.07,1,3.0,Executive,10105676.75994097,,0.5196618735741712
3333,1,6.0,216212.83,1,14.0,Entertainment,10271178.512477854,,0.5365831104266569
3334,1,0.0,1993.14,0,17.0,Healthcare,10226025.675763464,1.0,0.412648028936903
3335,1,0.0,2065.06,0,17.0,Healthcare,10033039.50572906,1.0,0.3252064766202338
3336,1,1.0,12552.22,1,9.0,Marketing,10217825.34360746,,0.47563982926201026
3337,1,9.0,131729.72,1,100.0,Artist,10199286.357305596,,0.7000275375557378
3338,1,1.0,12493.34,1,9.0,Marketing,10058249.36197211,1.0,0.3741941087444706
3339,1,3.0,999.63,0,21.0,Homemaker,10126632.271336645,1.0,0.6329574073745271
3340,1,4.0,45284.81,1,82.0,Engineer,10065697.879450873,1.0,0.5981408725402514
3341,1,3.0,998.54,0,21.0,Homemaker,9903790.40974938,,0.4791119798616967
3342,1,0.0,36623.13,1,3.0,Executive,10050341.01700444,,0.33906832109618346
3343,1,3.0,999.56,0,21.0,Homemaker,10124618.921163542,,0.38979244430483806
3344,1,6.0,214578.54,1,13.0,Entertainment,10311128.741943313,1.0,0.6180410513214114
3345,1,9.0,131520.85,1,100.0,Artist,10271311.113162456,1.0,0.6980620276068134
3346,1,1.0,12545.19,1,9.0,Marketing,10087730.35269909,1.0,0.514157526274356
3347,1,0.0,2035.59,0,17.0,Healthcare,10169709.970570948,1.0,0.2181021933424185
3348,1,0.0,2064.63,0,17.0,Healthcare,10154547.052154576,1.0,0.492261603022174
3349,1,3.0,998.96,0,20.0,Homemaker,9952562.4771002,1.0,0.5327338980056009
3350,1,3.0,1000.31,0,21.0,Homemaker,10033386.859864766,,0.49599724113803845
3351,1,2.0,201442.71,1,32.0,Doctor,10360923.964117266,,0.4575202157429518
3352,0,2.0,201820.96,1,32.0,Doctor,10405495.349619737,1.0,0.5310609546301
3353,0,2.0,201639.64,1,32.0,Doctor,10244285.086415278,1.0,0.4625091151836756
3354,0,1.0,187035.38,0,10.0,Lawyer,10348899.68550058,0.0,0.3389117044910162
3355,1,6.0,213153.58,1,13.0,Entertainment,10198862.740738273,,0.4818017810577617
3356,1,1.0,12586.58,1,9.0,Marketing,10233808.106436122,,0.35930395346000105
3357,1,9.0,132258.13,1,99.0,Artist,10233958.529973196,,0.7816959102096317
3358,1,1.0,12633.28,1,9.0,Marketing,10057622.618241394,1.0,0.5954779113529206
3359,1,9.0,132035.07,1,99.0,Artist,10264223.884836655,1.0,0.5945268009480277
3360,1,0.0,2032.87,0,17.0,Healthcare,10007741.682911132,1.0,0.3477415019315769
3361,1,1.0,12845.62,1,9.0,Marketing,10085681.70375168,,0.5260218933063902
3362,1,4.0,45013.34,1,81.0,Engineer,10253143.791058682,,0.6466779190784989
3363,1,1.0,12828.29,1,9.0,Marketing,9997240.218418855,1.0,0.29195038896786324
3364,1,1.0,12422.96,1,9.0,Marketing,10141127.012035271,,0.5670280453360124
3365,1,2.0,202341.05,1,32.0,Doctor,10131527.484870167,,0.45546204766211956
3366,1,1.0,12626.38,1,9.0,Marketing,10189794.66144758,1.0,0.41197907370506626
3367,1,4.0,44738.14,1,82.0,Engineer,10186278.53962019,,0.5871036961063167
3368,1,6.0,214569.56,1,14.0,Entertainment,10305624.471694527,,0.45452831282379447
3369,1,9.0,131960.05,1,99.0,Artist,10093541.43015146,1.0,0.7553097747268408
3370,1,3.0,998.99,0,20.0,Homemaker,10092575.107322222,1.0,0.37761189879730844
3371,1,0.0,2058.27,0,17.0,Healthcare,10052157.316874698,,0.380915722608446
3372,1,1.0,12957.39,1,9.0,Marketing,9920995.298430448,,0.5106418027680429
3373,0,1.0,185367.74,0,10.0,Lawyer,10168831.387242824,,0.3175309190762246
3374,1,6.0,212618.84,1,13.0,Entertainment,10168873.816327147,1.0,0.46753675200018124
3375,0,2.0,201790.69,1,32.0,Doctor,10348543.65660286,1.0,0.5557138820634201
3376,1,2.0,201150.65,1,32.0,Doctor,10273394.211107368,1.0,0.5675763840663426
3377,1,9.0,132360.12,1,99.0,Artist,10253982.974769494,,0.6449755592715608
3378,0,1.0,185653.53,0,11.0,Lawyer,10351531.392711712,,0.31659895574244007
3379,1,9.0,131481.82,1,99.0,Artist,10246678.700407118,1.0,0.7252722189489835
3380,1,0.0,35910.63,1,3.0,Executive,19795323.46895183,0.0,0.32279382352268055
3381,0,1.0,185651.16,0,10.0,Lawyer,10377044.220976274,1.0,0.6083100042277427
3382,1,9.0,132626.74,1,99.0,Artist,10189799.302306645,,0.6726447858984617
3383,1,3.0,1001.53,0,20.0,Homemaker,10063289.45664112,0.0,0.3382078569116788
3384,1,0.0,2011.14,0,17.0,Healthcare,10097149.05828832,,0.24405974297662703
3385,1,2.0,200464.55,1,32.0,Doctor,10312363.553334394,0.0,0.6323217426732938
3386,1,3.0,1000.42,0,21.0,Homemaker,9989185.252873512,,0.5643545327826528
3387,1,1.0,12582.52,1,9.0,Marketing,10006035.55817078,,0.4951214978679613
3388,1,6.0,212252.17,1,14.0,Entertainment,10245051.865872724,0.0,0.29042754287632666
3389,1,0.0,2037.4,0,17.0,Healthcare,10080424.87356861,1.0,0.41969045659864
3390,1,3.0,999.93,0,20.0,Homemaker,10284070.246913856,,0.3442317286729398
3391,1,6.0,213773.04,1,13.0,Entertainment,10394496.82688424,,0.6096392302766115
3392,1,0.0,2038.42,0,17.0,Healthcare,10078181.748859031,,0.5017064829982147
3393,1,6.0,215399.74,1,14.0,Entertainment,10277325.940492326,0.0,0.3843959499905469
3394,1,3.0,1000.1,0,21.0,Homemaker,10182837.639575155,,0.29677389527284664
3395,1,6.0,214281.9,1,13.0,Entertainment,10305218.4631853,,0.6635983675401959
3396,0,2.0,203124.47,1,32.0,Doctor,10081936.96483807,,0.3189846781158154
3397,0,1.0,186576.39,0,11.0,Lawyer,10168444.386713536,,0.3133321976185849
3398,1,1.0,12464.14,1,9.0,Marketing,10027067.11613054,0.0,0.47012945256501343
3399,1,4.0,45421.48,1,82.0,Engineer,10028283.498465078,1.0,0.66219115003265
3400,1,3.0,999.1,0,21.0,Homemaker,9903662.498889022,,0.17985823930236988
3401,1,0.0,2076.34,0,17.0,Healthcare,10218360.33959698,1.0,0.2670255208749839
3402,1,2.0,201463.3,1,32.0,Doctor,10350205.76649112,1.0,0.5577341631738728
3403,1,6.0,213862.16,1,14.0,Entertainment,10248140.22067208,0.0,0.37397186734321697
3404,0,1.0,185968.64,0,10.0,Lawyer,10365726.098412596,1.0,0.36395966641964783
3405,1,4.0,44623.84,1,82.0,Engineer,10139247.411797613,1.0,0.6433857573699153
3406,1,0.0,2034.66,0,18.0,Healthcare,10033412.85643248,,0.13812237121868184
3407,1,6.0,214223.23,1,13.0,Entertainment,10271676.45153705,1.0,0.4750421561962582
3408,1,1.0,12473.3,1,9.0,Marketing,10104312.56162602,,0.42403794779064513
3409,1,0.0,37282.88,1,3.0,Executive,10174054.565087592,0.0,0.12381772853977606
3410,1,4.0,45422.15,1,82.0,Engineer,10061581.083047964,1.0,0.7178066975041039
3411,1,0.0,35795.16,1,3.0,Executive,10158579.199337246,1.0,0.3091062367247255
3412,0,1.0,187303.85,0,10.0,Lawyer,10297540.923408918,,0.3445491089652402
3413,1,3.0,999.77,0,21.0,Homemaker,10102570.124647273,,0.4774445457804902
3414,1,0.0,35639.92,1,3.0,Executive,10220986.955044728,,0.47564934969079936
